x, y, z, ux, uy, uz, masse, radius, time, name
1.75985e+09, 1.738e+09, 0, 10.3618, 21.2683, 0, 2e+30, 1.3627e+09, 1.76342e+08, Sun
5.58204e+10, -1.34861e+11, 0, 28137.4, 10419.2, 0, 6e+24, 1.96618e+07, 1.76342e+08, Earth
-1.7794e+11, -1.68752e+11, 0, 15938.5, -16786.9, 0, 6.42e+23, 9.33507e+06, 1.76342e+08, Mars
-2.89519e+11, 8.12304e+10, 0, -10531.4, -10722.5, 0, 3.30104e+23, 7.47881e+06, 1.76342e+08, Mercury
-1.9298e+10, 1.02296e+11, 0, -36854.6, -3667.13, 0, 4.86732e+24, 1.83375e+07, 1.76342e+08, Venus
-7.64794e+11, 7.24824e+11, 0, -8150.22, -6870.1, 0, 1.89813e+27, 1.33947e+08, 1.76342e+08, Jupiter
6.6994e+11, 1.33062e+12, 0, -8500.33, 4125.44, 0, 5.68319e+26, 8.96132e+07, 1.76342e+08, Saturn
2.77931e+12, 1.14e+12, 0, -2544.21, 6132.41, 0, 8.68103e+25, 4.79062e+07, 1.76342e+08, Uranus
4.43652e+12, 9.55735e+11, 0, -1134.09, 5339.53, 0, 1.0241e+26, 5.0619e+07, 1.76342e+08, Neptune
