x, y, z, ux, uy, uz, masse, radius, time, name
1.34194e+09, 1.03488e+09, 0, 12.4936, 17.3853, 0, 2e+30, 1.3627e+09, 1.40054e+08, Sun
-1.09137e+11, -9.14982e+10, 0, 19621.6, -23424.1, 0, 6e+24, 1.96618e+07, 1.40054e+08, Earth
2.15977e+11, 1.24913e+11, 0, -11463, 20149.6, 0, 6.42e+23, 9.33507e+06, 1.40054e+08, Mars
-3.19686e+11, -7.6899e+10, 0, 6569.01, -10749.7, 0, 3.30104e+23, 7.47881e+06, 1.40054e+08, Mercury
-9.90892e+10, 5.12567e+10, 0, -17122.2, -28870.4, 0, 4.86732e+24, 1.83375e+07, 1.40054e+08, Venus
-4.17619e+11, 9.11455e+11, 0, -10796.6, -3175.2, 0, 1.89813e+27, 1.33947e+08, 1.40054e+08, Jupiter
9.57983e+11, 1.14711e+12, 0, -7303.85, 5945.33, 0, 5.68319e+26, 8.96132e+07, 1.40054e+08, Saturn
2.86253e+12, 9.14035e+11, 0, -2038.78, 6315.55, 0, 8.68103e+25, 4.79062e+07, 1.40054e+08, Uranus
4.4735e+12, 7.6114e+11, 0, -903.145, 5383.88, 0, 1.0241e+26, 5.0619e+07, 1.40054e+08, Neptune
