x, y, z, ux, uy, uz, masse, radius, time, name
2.26806e+09, 3.38116e+09, 0, 3.98693, 25.4114, 0, 2e+30, 1.3627e+09, 2.45462e+08, Sun
1.37362e+11, 5.82328e+10, 0, -11701.9, 28006.5, 0, 6e+24, 1.96618e+07, 2.45462e+08, Earth
-1.4857e+11, -1.97201e+11, 0, 18262.4, -13794.9, 0, 6.42e+23, 9.33507e+06, 2.45462e+08, Mars
-2.58163e+11, -1.32514e+11, 0, 13578.4, -8123.62, 0, 3.30104e+23, 7.47881e+06, 2.45462e+08, Mercury
3.14963e+09, -1.09814e+11, 0, 33466.6, 3899.18, 0, 4.86732e+24, 1.83375e+07, 2.45462e+08, Venus
-1.09364e+12, 1.10718e+11, 0, -1123.86, -10069.1, 0, 1.89813e+27, 1.33947e+08, 2.45462e+08, Jupiter
3.70738e+10, 1.47873e+12, 0, -9513.83, 79.5742, 0, 5.68319e+26, 8.96132e+07, 2.45462e+08, Saturn
2.57136e+12, 1.5488e+12, 0, -3460.48, 5673.48, 0, 8.68103e+25, 4.79062e+07, 2.45462e+08, Uranus
4.34304e+12, 1.32112e+12, 0, -1568.62, 5227.21, 0, 1.0241e+26, 5.0619e+07, 2.45462e+08, Neptune
