x, y, z, ux, uy, uz, masse, radius, time, name
7.36578e+08, 3.82121e+08, 0, 12.8086, 10.3156, 0, 2e+30, 1.3627e+09, 9.33984e+07, Sun
1.3018e+11, 6.31875e+10, 0, -13043.8, 27700, 0, 6e+24, 1.96618e+07, 9.33984e+07, Earth
-1.82147e+11, 1.66016e+11, 0, -15629.2, -17328.2, 0, 6.42e+23, 9.33507e+06, 9.33984e+07, Mars
-2.8386e+11, -1.32501e+11, 0, 12962.9, -7716.71, 0, 3.30104e+23, 7.47881e+06, 9.33984e+07, Mercury
8.61709e+10, -4.88132e+10, 0, 17419, 33733.7, 0, 4.86732e+24, 1.83375e+07, 9.33984e+07, Venus
1.22908e+11, 9.12989e+11, 0, -11782.3, 3402.57, 0, 1.89813e+27, 1.33947e+08, 9.33984e+07, Jupiter
1.25253e+12, 8.24312e+11, 0, -5230.83, 7791.54, 0, 5.68319e+26, 8.96132e+07, 9.33984e+07, Saturn
2.94217e+12, 6.15023e+11, 0, -1370.7, 6491.01, 0, 8.68103e+25, 4.79062e+07, 9.33984e+07, Uranus
4.50865e+12, 5.08901e+11, 0, -602.998, 5426.15, 0, 1.0241e+26, 5.0619e+07, 9.33984e+07, Neptune
