x, y, z, ux, uy, uz, masse, radius, time, name
2.29256e+09, 5.19988e+09, 0, -3.18423, 25.089, 0, 2e+30, 1.3627e+09, 3.1631e+08, Sun
-1.01451e+11, 1.08224e+11, 0, -21629, -20992.5, 0, 6e+24, 1.96618e+07, 3.1631e+08, Earth
-7.86794e+10, -2.3227e+11, 0, 21686.3, -7549.36, 0, 6.42e+23, 9.33507e+06, 3.1631e+08, Mars
-8.90663e+10, 1.47755e+11, 0, -30424.9, 3853.18, 0, 3.30104e+23, 7.47881e+06, 3.1631e+08, Mercury
-1.05718e+10, 1.13401e+11, 0, -35425.2, 741.391, 0, 4.86732e+24, 1.83375e+07, 3.1631e+08, Venus
-9.00147e+11, -5.69186e+11, 0, 6448.78, -8261.97, 0, 1.89813e+27, 1.33947e+08, 3.1631e+08, Jupiter
-6.17173e+11, 1.33188e+12, 0, -8626.45, -4164.32, 0, 5.68319e+26, 8.96132e+07, 3.1631e+08, Saturn
2.29523e+12, 1.92986e+12, 0, -4317.93, 5061.71, 0, 8.68103e+25, 4.79062e+07, 3.1631e+08, Uranus
4.21643e+12, 1.68629e+12, 0, -2002.63, 5075.2, 0, 1.0241e+26, 5.0619e+07, 3.1631e+08, Neptune
